ID	Code
6594	3
6595	2
6596	3
6597	1
6598	3
6599	1
6600	1
6601	2
6602	1
6603	1
6604	1
6605	3
6606	1
6607	1
6608	3
6609	2
6610	1
6611	1
6612	1
6613	1
6614	1
6615	3
6616	3
6617	3
6618	1
6619	1
6620	3
6621	1
6622	3
6623	1
6624	2
6625	1
6626	1
6627	2
6628	1
6629	1
6630	3
6631	1
6632	1
6633	1
6634	1
6635	3
6636	1
6637	1
6638	1
6639	1
6640	1
6641	3
6642	3
6643	1
6644	2
6645	3
6646	1
6647	1
6648	1
6649	2
6650	3
6651	1
6652	1
6653	1
6654	2
6655	1
6656	1
6657	1
6658	1
6659	1
6660	1
6661	1
6662	3
6663	1
6664	1
6665	1
6666	3
6667	1
6668	1
6669	1
6670	2
6671	3
6672	1
6673	3
6674	1
6675	3
6676	1
6677	1
6678	1
6679	1
6680	3
6681	1
6682	1
6683	1
6684	1
6685	1
6686	1
6687	1
6688	3
6689	3
6690	1
6691	3
6692	3
6693	3
6694	1
6695	2
6696	3
6697	1
6698	3
6699	1
6700	1
6701	2
6702	3
6703	1
6704	1
6705	1
6706	1
6707	3
6708	1
6709	1
6710	3
6711	3
6712	3
6713	3
6714	1
6715	1
6716	1
6717	2
6718	1
6719	1
6720	1
6721	1
6722	2
6723	3
6724	1
6725	1
6726	2
6727	3
6728	3
6729	1
6730	1
6731	3
6732	1
6733	2
6734	1
6735	1
6736	1
6737	1
6738	1
6739	1
6740	1
6741	3
6742	1
6743	1
6744	3
6745	2
6746	1
6747	1
6748	3
6749	3
6750	1
6751	1
6752	1
6753	1
6754	1
6755	1
6756	1
6757	3
6758	1
6759	3
6760	1
6761	3
6762	1
6763	3
6764	1
6765	3
6766	1
6767	3
6768	1
6769	1
6770	1
6771	1
6772	3
6773	1
6774	1
6775	1
6776	1
6777	3
6778	1
6779	1
6780	3
6781	3
6782	1
6783	2
6784	1
6785	1
6786	1
6787	1
6788	1
6789	1
6790	1
6791	1
6792	3
6793	1
6794	1
6795	3
6796	1
6797	3
6798	3
6799	1
6800	1
6801	1
6802	3
6803	1
6804	1
6805	1
6806	1
6807	1
6808	3
6809	1
6810	1
6811	1
6812	1
6813	1
6814	1
6815	1
6816	3
6817	1
6818	1
6819	1
6820	1
6821	1
6822	1
6823	3
6824	3
6825	1
6826	1
6827	1
6828	1
6829	1
6830	1
6831	1
6832	1
6833	3
6834	3
6835	2
6836	1
6837	3
6838	1
6839	1
6840	1
6841	1
6842	3
6843	3
6844	3
6845	1
6846	1
6847	2
6848	1
6849	1
6850	3
6851	1
6852	1
6853	1
6854	1
6855	3
6856	1
6857	1
6858	3
6859	1
6860	1
6861	3
6862	3
6863	1
6864	1
6865	1
6866	1
6867	2
6868	1
6869	1
6870	1
6871	1
6872	3
6873	3
6874	3
6875	1
6876	1
6877	1
6878	3
6879	3
6880	1
6881	1
6882	1
6883	1
6884	1
6885	1
6886	1
6887	3
6888	2
6889	1
6890	1
6891	3
6892	1
6893	3
6894	1
6895	1
6896	2
6897	3
6898	1
6899	2
6900	1
6901	1
6902	1
6903	1
6904	1
6905	1
6906	1
6907	1
6908	3
6909	2
6910	1
6911	1
6912	3
6913	1
6914	1
6915	1
6916	2
6917	1
6918	1
6919	1
6920	1
6921	1
6922	1
6923	1
6924	1
6925	3
6926	1
6927	2
6928	3
6929	3
6930	1
6931	1
6932	3
6933	1
6934	1
6935	1
6936	1
6937	2
6938	1
6939	2
6940	1
6941	1
6942	1
6943	1
6944	1
6945	3
6946	2
6947	1
6948	3
6949	1
6950	2
6951	1
6952	1
6953	1
6954	1
6955	3
6956	3
6957	1
6958	3
6959	1
6960	1
6961	1
6962	1
6963	1
6964	3
6965	1
6966	1
6967	3
6968	1
6969	1
6970	1
6971	3
6972	3
6973	1
6974	1
6975	1
6976	1
6977	1
6978	1
6979	3
6980	3
6981	1
6982	1
6983	3
6984	1
6985	1
6986	1
6987	1
6988	1
6989	1
6990	3
6991	3
6992	1
6993	3
6994	1
6995	1
6996	1
6997	1
6998	2
6999	2
7000	1
7001	2
7002	1
7003	1
7004	1
7005	1
7006	1
7007	1
7008	3
7009	3
7010	1
7011	1
7012	3
7013	1
7014	1
7015	2
7016	2
7017	1
7018	1
7019	1
7020	3
7021	1
7022	1
7023	1
7024	1
7025	1
7026	1
7027	1
7028	3
7029	3
7030	1
7031	1
7032	3
7033	1
7034	3
7035	3
7036	1
7037	1
7038	3
7039	1
7040	1
7041	3
7042	1
7043	1
7044	2
7045	3
7046	1
7047	3
7048	3
7049	1
7050	1
7051	3
7052	3
7053	1
7054	3
7055	1
7056	1
7057	1
7058	2
7059	1
7060	3
7061	1
7062	1
7063	1
7064	2
7065	2
7066	1
7067	1
7068	3
7069	1
7070	1
7071	3
7072	1
7073	1
7074	3
7075	1
7076	1
7077	3
7078	1
7079	2
7080	1
7081	1
7082	1
7083	3
7084	1
7085	1
7086	1
7087	2
7088	3
7089	1
7090	1
7091	1
7092	1
7093	1
7094	2
7095	1
7096	3
7097	1
7098	3
7099	1
7100	1
7101	3
7102	3
7103	3
7104	1
7105	1
7106	1
7107	1
7108	1
7109	1
7110	1
7111	1
7112	3
7113	1
7114	1
7115	1
7116	3
7117	1
7118	3
7119	1
7120	1
7121	1
7122	1
7123	1
7124	3
7125	1
7126	3
7127	1
7128	1
7129	3
7130	1
7131	1
7132	1
7133	1
7134	3
7135	1
7136	1
7137	1
7138	3
7139	1
7140	3
7141	1
7142	3
7143	1
7144	1
7145	3
7146	1
7147	1
7148	1
7149	1
7150	1
7151	1
7152	1
7153	3
7154	1
7155	2
7156	3
7157	3
7158	3
7159	1
7160	3
7161	3
7162	1
7163	1
7164	3
7165	1
7166	2
7167	1
7168	2
7169	1
7170	3
7171	1
7172	1
7173	2
7174	3
7175	1
7176	3
7177	1
7178	3
7179	1
7180	1
7181	1
7182	2
7183	1
7184	1
7185	1
7186	1
7187	1
7188	1
7189	3
7190	1
7191	3
7192	3
7193	1
7194	1
7195	2
7196	1
7197	3
7198	1
7199	3
7200	1
7201	2
7202	3
7203	3
7204	1
7205	1
7206	1
7207	1
7208	3
7209	1
7210	3
7211	3
7212	3
7213	3
7214	3
7215	3
7216	1
7217	1
7218	3
7219	1
7220	1
7221	2
7222	2
7223	3
7224	1
7225	1
7226	3
7227	3
7228	3
7229	3
7230	3
7231	3
7232	3
7233	1
7234	1
7235	1
7236	3
7237	3
7238	2
7239	1
7240	1
7241	1
7242	2
7243	1
7244	2
7245	1
7246	1
7247	1
7248	1
7249	1
7250	1
7251	1
7252	1
7253	1
7254	1
7255	1
7256	3
7257	3
7258	2
7259	3
7260	3
7261	3
7262	1
7263	3
7264	3
7265	3
7266	3
7267	1
7268	1
7269	1
7270	1
7271	1
7272	1
7273	1
7274	1
7275	3
7276	1
7277	2
7278	1
7279	1
7280	1
7281	1
7282	2
7283	3
7284	1
7285	1
7286	1
7287	1
7288	1
7289	1
7290	3
7291	1
7292	3
7293	1
7294	1
7295	1
7296	1
7297	3
7298	1
7299	2
7300	1
7301	1
7302	3
7303	1
7304	3
7305	1
7306	1
7307	3
7308	3
7309	1
7310	1
7311	3
7312	1
7313	1
7314	1
7315	1
7316	1
7317	3
7318	1
7319	1
7320	1
7321	1
7322	1
7323	1
7324	1
7325	1
7326	1
7327	1
7328	1
7329	1
7330	3
7331	3
7332	1
7333	1
7334	1
7335	1
7336	3
7337	1
7338	3
7339	3
7340	1
7341	1
7342	1
7343	1
7344	1
7345	3
7346	1
7347	1
7348	2
7349	1
7350	3
7351	1
7352	3
7353	1
7354	1
7355	1
7356	1
7357	2
7358	3
7359	1
7360	3
7361	1
7362	1
7363	3
7364	1
7365	1
7366	1
7367	3
7368	1
7369	2
7370	1
7371	3
7372	1
7373	1
7374	1
7375	3
7376	1
7377	1
7378	1
7379	1
7380	3
7381	1
7382	3
7383	1
7384	1
7385	3
7386	1
7387	1
7388	1
7389	1
7390	1
7391	1
7392	3
7393	1
7394	3
7395	3
7396	1
7397	2
7398	1
7399	1
7400	1
7401	3
7402	1
7403	1
7404	3
7405	1
7406	1
7407	1
7408	1
7409	1
7410	1
7411	1
7412	1
7413	1
7414	1
7415	1
7416	1
7417	1
7418	1
7419	3
7420	1
7421	1
7422	1
7423	3
7424	1
7425	1
7426	3
7427	2
7428	1
7429	1
7430	1
7431	1
7432	1
7433	1
7434	1
7435	1
7436	1
7437	1
7438	1
7439	2
7440	1
7441	1
7442	1
7443	1
7444	3
